smiles,docking_score
CC(=O)CCc1ccc(O[C@H](C)C(=O)N2CC[C@H](N)C[C@H]2C)cc1,-5.15
CCOc1ccc(CN(C)C[C@@H]2CCCN(C)C2)cc1,-48.69
CCOc1ccc(CN(C)C[C@H]2CCCN(C)C2)cc1,-42.41
CCCC(=O)N[C@@H]1CCCN(CCCc2ccccc2)C1,-51.7
CCCC(=O)N[C@H]1CCCN(CCCc2ccccc2)C1,-40.58
CC[C@@H]1CCCN(CC(=O)Nc2ccc(F)cc2F)C1,-57.09
CC[C@H]1CCCN(CC(=O)Nc2ccc(F)cc2F)C1,-50.11
COCCNC(=O)[C@@H]1CC[C@@H](C)N(C(=O)/C=C/c2cccc(C)c2)C1,-26.42
COCCNC(=O)[C@@H]1CC[C@H](C)N(C(=O)/C=C/c2cccc(C)c2)C1,-17.2
CCc1ccccc1CN[C@@H](C)c1ccc(OC)cc1OC,-42.17
CCc1ccccc1CN[C@H](C)c1ccc(OC)cc1OC,-49.45
C[C@@H](Cc1ccccc1Cl)C(=O)N1CCN(CC(C)(C)O)CC1,-28.48
C[C@H](Cc1ccccc1Cl)C(=O)N1CCN(CC(C)(C)O)CC1,-43.95
CCS[C@@H]1CCC[C@@H](NC(=O)N[C@H]2C=CCCC2)C1,-27.56
CCS[C@@H]1CCC[C@H](NC(=O)N[C@H]2C=CCCC2)C1,-20.97
Cc1c(NC(=O)[C@@H](C)N2CCN(S(C)(=O)=O)CC2)cccc1[N+](=O)[O-],-26.26
Cc1c(NC(=O)[C@H](C)N2CCN(S(C)(=O)=O)CC2)cccc1[N+](=O)[O-],-37.15
Cc1cccc(C)c1C(=O)N[C@@H](C#N)c1ccc(Cl)cc1,-25.94
Cc1cccc(C)c1C(=O)N[C@H](C#N)c1ccc(Cl)cc1,-33.05
COc1ccc(OC)c(NC(=O)CN2CCCC[C@@H]2C(C)C)c1,-51.94
COc1ccc(OC)c(NC(=O)CN2CCCC[C@H]2C(C)C)c1,-45.5
COC[C@H]1CCCN([C@@H](C)C(=O)Nc2ccc(OC(F)F)cc2)C1,-37.2
COC[C@H]1CCCN([C@H](C)C(=O)Nc2ccc(OC(F)F)cc2)C1,-43.66
CCN(C)[C@@H](C(=O)NC1CCN(CC(F)(F)F)CC1)c1ccccc1,-43.89
CCN(C)[C@H](C(=O)NC1CCN(CC(F)(F)F)CC1)c1ccccc1,-34.37
CNC(=O)[C@@H]1CCCCN1CCOc1ccc(OC(F)(F)F)cc1,-47.12
CNC(=O)[C@H]1CCCCN1CCOc1ccc(OC(F)(F)F)cc1,-39.27
Cc1ccccc1NC(=O)[C@@H](C)N1C[C@@H](C)S[C@@H](C)C1,-41.38
Cc1ccccc1NC(=O)[C@H](C)N1C[C@@H](C)S[C@@H](C)C1,-34.89
COc1cc([C@@H](C)NCc2cccc(F)c2)ccc1S(C)(=O)=O,-39.32
COc1cc([C@H](C)NCc2cccc(F)c2)ccc1S(C)(=O)=O,-27.13
CC(C)[C@@H]1CN(C)CCN1C(=O)/C=C/c1ccncc1,-35.68
CC(C)[C@H]1CN(C)CCN1C(=O)/C=C/c1ccncc1,-43.36
Cn1c(=O)ccn(CC(=O)N[C@@H]2CC=CCC2)c1=O,-20.01
Cn1c(=O)ccn(CC(=O)N[C@H]2CC=CCC2)c1=O,-27.25
CCCC(=O)N1CCC[C@H](C(=O)N[C@@H](CC)C2CCOCC2)C1,7.63
CCCC(=O)N1CCC[C@H](C(=O)N[C@H](CC)C2CCOCC2)C1,-15.73
CC(C)Oc1ccc([C@@H](C)NCC2CCS(=O)(=O)CC2)cc1,-41.25
CC(C)Oc1ccc([C@H](C)NCC2CCS(=O)(=O)CC2)cc1,-25.61
CC[C@@]1(C)CCCN(C(=O)C(=O)Nc2ccc(NC(C)=O)cc2)C1,-28.01
CC[C@]1(C)CCCN(C(=O)C(=O)Nc2ccc(NC(C)=O)cc2)C1,-36.2
CNS(=O)(=O)c1ccc(C(=O)N(C)[C@@H](C)c2ccncc2)cc1,-20.3
CNS(=O)(=O)c1ccc(C(=O)N(C)[C@H](C)c2ccncc2)cc1,-32.86
CCCC[C@@H](NC(=O)N1CCN(CC)CC1)c1ccc(OC)cc1,-27.35
CCCC[C@H](NC(=O)N1CCN(CC)CC1)c1ccc(OC)cc1,-19.5
C[C@@H]1CCCN(C(=O)NCc2cccc(N(C)C)n2)[C@@H]1C,-25.58
C[C@@H]1CCCN(C(=O)NCc2cccc(N(C)C)n2)[C@H]1C,-19.93
C[C@H]1CCCN(C(=O)NCc2cccc(N(C)C)n2)[C@H]1C,-32.31
FC(F)(F)C[C@@H](NCc1ccc(Cl)cc1)c1ccccc1,-51.99
FC(F)(F)C[C@H](NCc1ccc(Cl)cc1)c1ccccc1,-41.38
CC[C@@H](CC(=O)N1CCCC[C@@H]1C(=O)OC)c1ccccc1,-29.97
CC[C@H](CC(=O)N1CCCC[C@@H]1C(=O)OC)c1ccccc1,-20.49
Cc1cc(Cl)ccc1O[C@@H](C)C(=O)N1CCN(CCO)CC1,-31.77
Cc1cc(Cl)ccc1O[C@H](C)C(=O)N1CCN(CCO)CC1,-19.5
CCOC[C@@H]1CCCN(C(=O)NC[C@@H]2CCC[C@H](C)C2)C1,-26.35
CCOC[C@@H]1CCCN(C(=O)NC[C@H]2CCC[C@H](C)C2)C1,-10.35
NC[C@@H]1CCCC[C@H]1NC(=O)Cc1ccccc1[N+](=O)[O-],-21.73
NC[C@H]1CCCC[C@H]1NC(=O)Cc1ccccc1[N+](=O)[O-],-27.41
CC[C@@H](NC(=O)c1ccc(C(=O)OC)cn1)c1ccc(F)cc1F,-32.7
CC[C@H](NC(=O)c1ccc(C(=O)OC)cn1)c1ccc(F)cc1F,-38.31
COC(=O)C[C@@H]1C(=O)NCCN1CC(=O)Nc1cccc(OC)c1,-33.62
COC(=O)C[C@H]1C(=O)NCCN1CC(=O)Nc1cccc(OC)c1,-27.99
COc1cccc(F)c1[C@@H](C)NC(=O)c1cccc(C#N)c1,-36.44
COc1cccc(F)c1[C@H](C)NC(=O)c1cccc(C#N)c1,-28.5
CCC(=O)N1CCC[C@@H](C(=O)NCc2cc(F)ccc2Br)C1,-29.69
CCC(=O)N1CCC[C@H](C(=O)NCc2cc(F)ccc2Br)C1,-23.88
C[C@@H](CN1CCOCC1)Nc1ccnc(C(N)=O)c1,-46.61
C[C@H](CN1CCOCC1)Nc1ccnc(C(N)=O)c1,-30.91
CN(C)CCNC(=O)c1cccc(CNC(=O)[C@@H]2CCCCO2)c1,-35.78
CN(C)CCNC(=O)c1cccc(CNC(=O)[C@H]2CCCCO2)c1,-19.57
COC(=O)c1cccc(S(=O)(=O)N[C@@H](C)c2ccc(OC)c(F)c2)c1,-1.16
COC(=O)c1cccc(S(=O)(=O)N[C@H](C)c2ccc(OC)c(F)c2)c1,-31.39
COc1cccc(F)c1[C@@H](C)NC(=O)c1cc(NC(C)=O)ccc1F,-33.91
COc1cccc(F)c1[C@H](C)NC(=O)c1cc(NC(C)=O)ccc1F,-14.83
Cc1ccc([C@@H](C)NC(=O)c2ccc(N(C)C)cc2F)cc1,-26.88
Cc1ccc([C@H](C)NC(=O)c2ccc(N(C)C)cc2F)cc1,-36.43
CCC[C@@H]1C(=O)NCCN1C(=O)C(=O)Nc1cccc(F)c1,-40.77
CCC[C@H]1C(=O)NCCN1C(=O)C(=O)Nc1cccc(F)c1,-32.73
COCCOc1ccc(NC(=O)[C@@H](C)C2CCOCC2)cc1F,-21.72
COCCOc1ccc(NC(=O)[C@H](C)C2CCOCC2)cc1F,-32.32
C[C@@H]1C[C@@H](C)CN(CC(=O)Nc2ccccc2F)C1,-37.96
C[C@@H]1C[C@H](C)CN(CC(=O)Nc2ccccc2F)C1,-48.32
CC(=O)N[C@@H](CC(=O)N1C[C@@H](C)O[C@@H](C)C1)c1ccc(C)cc1,-26.9
CC(=O)N[C@H](CC(=O)N1C[C@@H](C)O[C@@H](C)C1)c1ccc(C)cc1,-18.29
CCC(=O)Nc1ccc(S(=O)(=O)N[C@@H](C)c2cccc(O)c2)cc1,-5.9
CCC(=O)Nc1ccc(S(=O)(=O)N[C@H](C)c2cccc(O)c2)cc1,-26.23
C[C@@H](Cc1ccccc1)C(=O)N1CCCC[C@@H]1CC(N)=O,-26.63
C[C@H](Cc1ccccc1)C(=O)N1CCCC[C@@H]1CC(N)=O,-34.63
CCOc1ccc(C(=O)N[C@@H](CC(=O)O)c2ccccc2)cn1,-7.11
CCOc1ccc(C(=O)N[C@H](CC(=O)O)c2ccccc2)cn1,2.51
CC[C@@H](CC(=O)N1CCC(NC(C)=O)CC1)c1ccc(C)cc1,-17.07
CC[C@H](CC(=O)N1CCC(NC(C)=O)CC1)c1ccc(C)cc1,-30.08
C[C@@H]1CCC[C@H](N(C)C(=O)Nc2ccc(F)c(F)c2F)C1,-39.04
C[C@H]1CCC[C@@H](N(C)C(=O)Nc2ccc(F)c(F)c2F)C1,-32.1
CS(=O)(=O)NC[C@@H]1CCCCN1C(=O)CCc1cccc(Cl)c1,-33.81
CS(=O)(=O)NC[C@H]1CCCCN1C(=O)CCc1cccc(Cl)c1,-27.46
COc1cccc(CS(=O)(=O)N[C@@H]2CCC[C@@H](C(N)=O)C2)c1,-18.06
COc1cccc(CS(=O)(=O)N[C@@H]2CCC[C@H](C(N)=O)C2)c1,-25.43
C[C@@H](C(=O)Nc1ccccc1OCC(F)F)C1CCOCC1,-27.65
C[C@H](C(=O)Nc1ccccc1OCC(F)F)C1CCOCC1,-32.77
CC(=O)N[C@@H]1CCCN(CCOc2ccc(C(F)(F)F)cc2)C1,-44.57
CC(=O)N[C@H]1CCCN(CCOc2ccc(C(F)(F)F)cc2)C1,-38.04
COC[C@@H](NS(=O)(=O)c1cc(F)ccc1F)c1ccccc1,-37.34
COC[C@H](NS(=O)(=O)c1cc(F)ccc1F)c1ccccc1,-26.95
C[C@@H](C(=O)Nc1ccc(Br)cc1)N1CCC(CC(N)=O)CC1,-61.95
C[C@H](C(=O)Nc1ccc(Br)cc1)N1CCC(CC(N)=O)CC1,-51.44
CCNC(=O)c1ccc(CN[C@@H](C)c2cnccn2)cc1,-34.13
CCNC(=O)c1ccc(CN[C@H](C)c2cnccn2)cc1,-39.48
Cc1ccc(NC(=O)CN2CCC[C@@H](CCN)C2)c(Br)c1,-33.66
Cc1ccc(NC(=O)CN2CCC[C@H](CCN)C2)c(Br)c1,-49.0
CC(=O)N1CCN([C@@H](C)C(=O)Nc2ccc(Cl)cc2Cl)CC1,-30.2
CC(=O)N1CCN([C@H](C)C(=O)Nc2ccc(Cl)cc2Cl)CC1,-35.75
Cc1ccc(CNC(=O)[C@@H]2CCNC(=O)C2)c(OC(C)(C)C)c1,-10.29
Cc1ccc(CNC(=O)[C@H]2CCNC(=O)C2)c(OC(C)(C)C)c1,-26.2
Cc1cccc([C@@H](C)NCc2ccc(OCCN(C)C)cc2)c1,-22.69
Cc1cccc([C@H](C)NCc2ccc(OCCN(C)C)cc2)c1,-31.17
CN1CCC[C@@H](CNC(=O)c2ccc(F)c(F)c2F)C1,-33.94
CN1CCC[C@H](CNC(=O)c2ccc(F)c(F)c2F)C1,-41.23
NC(=O)[C@@H]1CN(C(=O)CCn2cc(Br)ccc2=O)CCO1,-38.62
NC(=O)[C@H]1CN(C(=O)CCn2cc(Br)ccc2=O)CCO1,-32.68
NC(=O)C[C@@H](NC(=O)c1cccc(Br)c1)C1CCCCC1,-39.53
NC(=O)C[C@H](NC(=O)c1cccc(Br)c1)C1CCCCC1,-31.54
COC[C@@H](NC(=O)c1ccccc1F)c1ccccc1,-27.13
COC[C@H](NC(=O)c1ccccc1F)c1ccccc1,-34.57
C[C@@H](NCc1cccc(O)c1)c1ccc(F)cc1N(C)C,-45.96
C[C@H](NCc1cccc(O)c1)c1ccc(F)cc1N(C)C,-38.68
CC(=O)Nc1cc(S(=O)(=O)N(C)[C@@H](C)c2cccnc2)ccc1C,-18.42
CC(=O)Nc1cc(S(=O)(=O)N(C)[C@H](C)c2cccnc2)ccc1C,-28.79
CC[C@@H](NCc1ccc(C(=O)N(C)C)cc1)c1ccc(F)cc1,-22.86
CC[C@H](NCc1ccc(C(=O)N(C)C)cc1)c1ccc(F)cc1,-51.7
CSc1ccc(C(=O)N[C@@H](CCO)c2ccccc2)cc1[N+](=O)[O-],-44.14
CSc1ccc(C(=O)N[C@H](CCO)c2ccccc2)cc1[N+](=O)[O-],-27.23
CC[C@@H]1CN(C(=O)C[C@@H](C)C2CCNCC2)CCN1CCOC,-13.62
CC[C@H]1CN(C(=O)C[C@@H](C)C2CCNCC2)CCN1CCOC,-23.42
CC[C@@]1(C)CCCN(C(=O)CCc2ccccn2)C1,-29.64
CC[C@]1(C)CCCN(C(=O)CCc2ccccn2)C1,-24.42
CC(=O)N1CCC[C@@H](C(=O)NCc2c(C)cc(C)[nH]c2=O)C1,-23.77
CC(=O)N1CCC[C@H](C(=O)NCc2c(C)cc(C)[nH]c2=O)C1,-29.05
CC(C)[C@@H]1CN(C)CCN1C(=O)C[C@@H](C)c1ccccc1,-38.01
CC(C)[C@H]1CN(C)CCN1C(=O)C[C@@H](C)c1ccccc1,-28.32
Cc1ccc(C)c(C(=O)[C@@H](C)Oc2ccc(S(C)(=O)=O)cc2)c1,-22.47
Cc1ccc(C)c(C(=O)[C@H](C)Oc2ccc(S(C)(=O)=O)cc2)c1,-15.11
O=S(=O)(NC[C@@H]1CCCCO1)c1c(F)cccc1Cl,-33.15
O=S(=O)(NC[C@H]1CCCCO1)c1c(F)cccc1Cl,-27.55
CC(=O)N[C@@H](CC(=O)N1CCN(CCO)CC1)c1ccccc1,-22.44
CC(=O)N[C@H](CC(=O)N1CCN(CCO)CC1)c1ccccc1,-28.05
CC[C@@H]1CN(CC(=O)N(C)C2(C#N)CCCCC2)CCS1,-23.97
CC[C@H]1CN(CC(=O)N(C)C2(C#N)CCCCC2)CCS1,-44.45
C[C@@H](NC(=O)c1c(F)cccc1Br)[C@@H]1CCCNC1,-39.88
C[C@H](NC(=O)c1c(F)cccc1Br)[C@@H]1CCCNC1,-29.03
COc1cccc(CN(C)C[C@@H]2CCCCO2)c1OC(C)C,-46.99
COc1cccc(CN(C)C[C@H]2CCCCO2)c1OC(C)C,-40.29
CC[C@@H]1CCC[C@@H](NC(=O)Cn2c(C)cc(O)cc2=O)C1,-12.79
CC[C@H]1CCC[C@H](NC(=O)Cn2c(C)cc(O)cc2=O)C1,-18.7
NC(=O)[C@@H]1CCCCN1C(=O)CCc1ccc(Cl)cc1Cl,-35.25
NC(=O)[C@H]1CCCCN1C(=O)CCc1ccc(Cl)cc1Cl,-25.66
CCCC(=O)NC[C@@H]1CCCN(C(=O)CSc2ccc(F)c(F)c2)C1,-7.26
CCCC(=O)NC[C@H]1CCCN(C(=O)CSc2ccc(F)c(F)c2)C1,-31.07
C[C@@H](NS(=O)(=O)c1cccc(C(=O)N(C)C)c1)c1ccc(F)cc1F,-37.67
C[C@H](NS(=O)(=O)c1cccc(C(=O)N(C)C)c1)c1ccc(F)cc1F,-29.33
CN(C)C[C@@H]1CN(C(=O)C(=O)Nc2cncc(Br)c2)CCO1,-40.63
CN(C)C[C@H]1CN(C(=O)C(=O)Nc2cncc(Br)c2)CCO1,-35.53
C[C@@H]1CCCCN1CC(=O)Nc1ccc(F)c(N)c1,-54.51
C[C@H]1CCCCN1CC(=O)Nc1ccc(F)c(N)c1,-48.69
COc1ccc(/C=C/C(=O)N2CCCC[C@@H]2CCN)cc1,-28.93
COc1ccc(/C=C/C(=O)N2CCCC[C@H]2CCN)cc1,-38.1
C[C@@H]1CCCN(C(=O)CN(c2ccc(F)c(F)c2)S(C)(=O)=O)C1,-30.09
C[C@H]1CCCN(C(=O)CN(c2ccc(F)c(F)c2)S(C)(=O)=O)C1,-37.91
CC[C@@H]1CN(CCC(=O)N2CCNCC2)CCO1,-33.81
CC[C@H]1CN(CCC(=O)N2CCNCC2)CCO1,-41.9
CCO[C@@H]1CCCN([C@@H](C)C(=O)Nc2ccc(C)cc2C)C1,-49.34
CCO[C@H]1CCCN([C@@H](C)C(=O)Nc2ccc(C)cc2C)C1,-42.47
CCN1CCCC[C@@H]1CNC(=O)c1ccccc1NC(=O)OC,-38.99
CCN1CCCC[C@H]1CNC(=O)c1ccccc1NC(=O)OC,-45.17
CN(C)C[C@@H](NC(=O)c1c[nH]c(=O)c(Br)c1)c1ccccc1,-40.42
CN(C)C[C@H](NC(=O)c1c[nH]c(=O)c(Br)c1)c1ccccc1,-46.29
C[C@@H](NC(=O)C1(O)CCCCC1)c1cccc(F)c1F,-23.1
C[C@H](NC(=O)C1(O)CCCCC1)c1cccc(F)c1F,-33.84
COc1cc(C(=O)N[C@@H](CCO)c2ccccc2)cc(Cl)c1O,-36.66
COc1cc(C(=O)N[C@H](CCO)c2ccccc2)cc(Cl)c1O,-26.18
C[C@@H](CC(=O)N1CCO[C@@H](CN(C)C)C1)c1ccncc1,-20.26
C[C@@H](CC(=O)N1CCO[C@H](CN(C)C)C1)c1ccncc1,-33.53
CC(C)OCCN1CCN(C(=O)[C@@H](C)Cc2cccc(F)c2)CC1,-22.66
CC(C)OCCN1CCN(C(=O)[C@H](C)Cc2cccc(F)c2)CC1,-30.09
CCC[C@@H](C)NC(=O)[C@H]1CCCN(CCCN2CCOCC2)C1,-8.7
CCC[C@H](C)NC(=O)[C@@H]1CCCN(CCCN2CCOCC2)C1,-25.88
CC[C@@H](NCC1CCN(CC)CC1)c1ccc(F)cn1,-31.0
CC[C@H](NCC1CCN(CC)CC1)c1ccc(F)cn1,-39.66
C[C@@H]1CN(CC[S@@](=O)c2ccccc2)CCN1CC(F)(F)F,-38.48
C[C@H]1CN(CC[S@@](=O)c2ccccc2)CCN1CC(F)(F)F,-32.77
O=C([C@@H]1CCCCO1)N(Cc1ccc(F)cc1)CC(F)(F)F,-33.73
O=C([C@H]1CCCCO1)N(Cc1ccc(F)cc1)CC(F)(F)F,-27.23
CC(C)CN1CCO[C@@H](CNC(=O)c2ccc(=O)[nH]c2)C1,-48.06
CC(C)CN1CCO[C@H](CNC(=O)c2ccc(=O)[nH]c2)C1,-38.78
Cc1cc(O[C@@H](C)C(=O)N2CCOC[C@@H]2C(N)=O)ccc1Cl,-30.75
Cc1cc(O[C@@H](C)C(=O)N2CCOC[C@H]2C(N)=O)ccc1Cl,-37.1
Cc1cc(O[C@H](C)C(=O)N2CCOC[C@@H]2C(N)=O)ccc1Cl,-25.06
Cc1cc(O[C@H](C)C(=O)N2CCOC[C@H]2C(N)=O)ccc1Cl,-19.49
C[C@@H]1CN(C(=O)C(=O)Nc2cccc(C#N)c2)CCS1,-31.17
C[C@H]1CN(C(=O)C(=O)Nc2cccc(C#N)c2)CCS1,-42.78
Cc1ccc([C@@H](C)CNC2CCN(CC(F)F)CC2)cc1,-29.36
Cc1ccc([C@H](C)CNC2CCN(CC(F)F)CC2)cc1,-40.58
Cc1ccc(NC(=O)[C@@H](C)N2CCNCC2)c(Br)c1,-37.8
Cc1ccc(NC(=O)[C@H](C)N2CCNCC2)c(Br)c1,-48.31
C[C@@H]1CN(C(=O)C(=O)Nc2ccc(SC(C)(C)C)cc2)CCO1,-32.98
C[C@H]1CN(C(=O)C(=O)Nc2ccc(SC(C)(C)C)cc2)CCO1,-25.56
CS(=O)(=O)N1CCC[C@@H](NC(=O)Cc2ccc(C(F)(F)F)cc2)C1,-22.38
CS(=O)(=O)N1CCC[C@H](NC(=O)Cc2ccc(C(F)(F)F)cc2)C1,-28.03
CC[C@@H]1COCCN1C(=O)C(=O)Nc1ccc(C)cc1Cl,-27.93
CC[C@H]1COCCN1C(=O)C(=O)Nc1ccc(C)cc1Cl,-37.83
CC[C@@H]1CCCCN1C(=O)NCc1ccc(OC)c(OC)c1OC,-18.99
CC[C@H]1CCCCN1C(=O)NCc1ccc(OC)c(OC)c1OC,-36.79
COC(=O)[C@@H](NCc1cccnc1OC)c1ccc(F)cc1,-33.39
COC(=O)[C@H](NCc1cccnc1OC)c1ccc(F)cc1,-25.85
C[C@@H](SCc1cc(=O)n(C)c(=O)n1C)c1c(F)cccc1F,-32.58
C[C@H](SCc1cc(=O)n(C)c(=O)n1C)c1c(F)cccc1F,-27.56
Cc1ccc([N+](=O)[O-])c(C(=O)N[C@@H](C)c2cccc(C#N)c2)c1,-22.72
Cc1ccc([N+](=O)[O-])c(C(=O)N[C@H](C)c2cccc(C#N)c2)c1,-28.56
CC(=O)Nc1cc(C(=O)N[C@@H](C#N)c2ccccc2Cl)ccc1F,-32.74
CC(=O)Nc1cc(C(=O)N[C@H](C#N)c2ccccc2Cl)ccc1F,-23.89
CC[C@@H]1COCCN1CC(=O)Nc1ccc(Cl)cc1C(F)(F)F,-26.04
CC[C@H]1COCCN1CC(=O)Nc1ccc(Cl)cc1C(F)(F)F,-36.5
CCN1CCC[C@@H](NC(=O)Cc2cccc(OCC(F)(F)F)c2)C1,-37.22
CCN1CCC[C@H](NC(=O)Cc2cccc(OCC(F)(F)F)c2)C1,-30.67
C[C@@]1(O)CCCN(CC(=O)Nc2ccccc2OC(F)F)C1,-52.0
C[C@]1(O)CCCN(CC(=O)Nc2ccccc2OC(F)F)C1,-46.92
C[C@@H](C(=O)Nc1ccc(C#N)c(Cl)c1)N1CCOC(C)(C)C1,-29.04
C[C@H](C(=O)Nc1ccc(C#N)c(Cl)c1)N1CCOC(C)(C)C1,-18.62
CCN1CCO[C@@H](C(=O)N[C@@H](C)c2ccc(Br)cc2)C1,-28.57
CCN1CCO[C@H](C(=O)N[C@@H](C)c2ccc(Br)cc2)C1,-37.57
C[C@@H](Oc1cccc(Cl)c1Cl)C(=O)N1CCC[C@@H]([C@H](C)N)C1,-31.7
C[C@@H](Oc1cccc(Cl)c1Cl)C(=O)N1CCC[C@H]([C@H](C)N)C1,-26.24
CNC(=O)c1ccc(S(=O)(=O)N(C)[C@@H](C)c2ccccc2F)cc1,-28.71
CNC(=O)c1ccc(S(=O)(=O)N(C)[C@H](C)c2ccccc2F)cc1,-36.35
CNC(=O)c1ccc(C[S@@](=O)CC2CCCCC2)cc1,-31.27
CNC(=O)c1ccc(C[S@](=O)CC2CCCCC2)cc1,-23.69
CNC(=O)[C@@H]1CCCN(C(=O)C(=O)Nc2cccnc2Br)C1,-34.54
CNC(=O)[C@H]1CCCN(C(=O)C(=O)Nc2cccnc2Br)C1,-12.81
CC[C@@H]1CN(C(=O)C(=O)Nc2cc(C)ccc2OC)CCS1,-19.07
CC[C@H]1CN(C(=O)C(=O)Nc2cc(C)ccc2OC)CCS1,-24.58
COc1ccc(O)c(C(=O)N[C@@H](C)c2cccc(Cl)c2)c1,-37.18
COc1ccc(O)c(C(=O)N[C@H](C)c2cccc(Cl)c2)c1,-29.18
Cc1ncc(CO)c(/C=N/[C@@H](C)c2ccccc2)c1O,12.77
Cc1ncc(CO)c(/C=N/[C@H](C)c2ccccc2)c1O,3.73
CS(=O)(=O)NC[C@@H]1CCCN(C(=O)CCc2ccc(C#N)cc2)C1,-29.39
CS(=O)(=O)NC[C@H]1CCCN(C(=O)CCc2ccc(C#N)cc2)C1,-36.84
COc1cc(CN[C@@H](C)c2cc(F)ccc2F)ccc1C,-52.45
COc1cc(CN[C@H](C)c2cc(F)ccc2F)ccc1C,-45.44
C[C@@](CO)(NC(=O)c1ccncc1Br)C1CCCCC1,-30.62
C[C@](CO)(NC(=O)c1ccncc1Br)C1CCCCC1,-18.19
CC(=O)c1cccc(NC(=O)[C@@H](C)N2CCN(S(C)(=O)=O)CC2)c1,-24.97
CC(=O)c1cccc(NC(=O)[C@H](C)N2CCN(S(C)(=O)=O)CC2)c1,-19.39
CC[C@@H](NCc1ccc(C(N)=O)cc1[N+](=O)[O-])c1ccc(OC)cc1,-41.21
CC[C@H](NCc1ccc(C(N)=O)cc1[N+](=O)[O-])c1ccc(OC)cc1,-47.9
C[C@@H](NC(=O)c1ncccc1C(F)(F)F)c1cccc(C#N)c1,-31.51
C[C@H](NC(=O)c1ncccc1C(F)(F)F)c1cccc(C#N)c1,-21.24
CC[C@@H](c1ccncc1)N(C)C(=O)c1cccc([N+](=O)[O-])c1C,-31.25
CC[C@H](c1ccncc1)N(C)C(=O)c1cccc([N+](=O)[O-])c1C,-36.64
CCC[C@@H]1CN(C(=O)C(=O)Nc2ccccc2SC)CCO1,-37.9
CCC[C@H]1CN(C(=O)C(=O)Nc2ccccc2SC)CCO1,-31.67
CCO[C@@H]1CCCN(CC(=O)Nc2ccccc2OC)C1,-19.12
CCO[C@H]1CCCN(CC(=O)Nc2ccccc2OC)C1,-28.98
CC1(C)C[C@@H](NC(=O)Nc2cccc(OCC(F)F)n2)CCO1,-21.59
CC1(C)C[C@H](NC(=O)Nc2cccc(OCC(F)F)n2)CCO1,-28.47
CC(=O)NC[C@@H]1CCCN(C(=O)C(=O)Nc2cccc(F)c2F)C1,-30.37
CC(=O)NC[C@H]1CCCN(C(=O)C(=O)Nc2cccc(F)c2F)C1,-35.75
Cc1cccc(NC(=O)C(=O)N2CCCC[C@@H]2C(C)C)c1,-28.73
Cc1cccc(NC(=O)C(=O)N2CCCC[C@H]2C(C)C)c1,-34.39
COc1ccc(CN[C@@H](C)c2cccc(O)c2)cc1[N+](=O)[O-],-32.38
COc1ccc(CN[C@H](C)c2cccc(O)c2)cc1[N+](=O)[O-],-40.46
CC[C@@H](N[C@H](C)c1cccc(F)c1F)c1ccccc1OC,-39.63
CC[C@H](N[C@@H](C)c1cccc(F)c1F)c1ccccc1OC,-32.91
C[C@@H](NC(=O)N1CCC[C@@H](CO)C1)c1cccc(OC(F)(F)F)c1,-26.06
C[C@@H](NC(=O)N1CCC[C@H](CO)C1)c1cccc(OC(F)(F)F)c1,-11.45
CCOc1ccccc1[C@@H](CC)NC(=O)c1ccnc(C(=O)OC)c1,-22.6
CCOc1ccccc1[C@H](CC)NC(=O)c1ccnc(C(=O)OC)c1,-34.31
C[C@@H](c1ccccc1Cl)N(C)C(=O)c1ccc(O)nn1,-26.52
C[C@H](c1ccccc1Cl)N(C)C(=O)c1ccc(O)nn1,-34.65
COc1ccc(C(=O)N(C)C[C@@H]2CCCN(C)C2)nn1,-33.71
COc1ccc(C(=O)N(C)C[C@H]2CCCN(C)C2)nn1,-47.26
C[C@@H](NCc1ccc(CN(C)C)cc1)c1ccc([N+](=O)[O-])cc1,-24.22
C[C@H](NCc1ccc(CN(C)C)cc1)c1ccc([N+](=O)[O-])cc1,-13.76
C[C@@H](NCc1cccc(F)c1)c1ccc(NC(N)=O)cc1,-45.65
C[C@H](NCc1cccc(F)c1)c1ccc(NC(N)=O)cc1,-33.68
CC[C@@H]1CN(C(=O)N[C@H](CC(C)C)c2ccccc2)CCO1,-27.66
CC[C@H]1CN(C(=O)N[C@H](CC(C)C)c2ccccc2)CCO1,-13.76
NC[C@@H]1CCCCN1C(=O)/C=C/c1ccc([N+](=O)[O-])cc1,-40.17
NC[C@H]1CCCCN1C(=O)/C=C/c1ccc([N+](=O)[O-])cc1,-48.12
C[C@@H]1CN(C(=O)C(=O)Nc2cccn(CC(F)(F)F)c2=O)CCS1,-18.68
C[C@H]1CN(C(=O)C(=O)Nc2cccn(CC(F)(F)F)c2=O)CCS1,-30.81
C[C@@H](NC(=O)N1CCNC(=O)[C@H]1C)c1cccc([N+](=O)[O-])c1,-31.36
C[C@H](NC(=O)N1CCNC(=O)[C@@H]1C)c1cccc([N+](=O)[O-])c1,-20.07
C[C@@H]1C[C@@H](C)CN(CC(=O)Nc2cccnc2Cl)C1,-37.4
C[C@@H]1C[C@H](C)CN(CC(=O)Nc2cccnc2Cl)C1,-45.53
COc1cc([C@@H](C)N[C@@H](C)c2cnccn2)ccc1OCCO,-23.62
